30.33333333;75.33333333;155.3333333;270;426.6666667;630;883.6666667;1177.666667;1499.333333;1891
39.66666667;79;171.3333333;300;495.3333333;697.6666667;942.6666667;1255.333333;1595;1955.666667
35;82;160;308.3333333;485;713;951;1257;1581;1978.333333
37;92.66666667;185.6666667;348.6666667;530.3333333;733.6666667;990.6666667;1267.333333;1603.666667;1998
40.66666667;92;178.3333333;335.6666667;512;701.3333333;947.3333333;1223;1557.333333;1938
44.33333333;107;195;332.6666667;525;696.3333333;937;1219.333333;1585.333333;1939
44.33333333;97.33333333;184.3333333;305;466;685.3333333;936.3333333;1202.666667;1567.333333;1979.333333
27.66666667;66.66666667;139;274;418;622;873;1215.666667;1513;1901.666667
50;96.66666667;178.3333333;278.3333333;421;607.6666667;863;1226.333333;1562;1948.666667
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
