290;764;1273;1830;2135;2546;2948;3526;4906;7262
743;1339;1821;2162;2493;2818;3236;3889;4905;7087
641;1213;1841;2147;2551;2852;3266;3768;4732;6773
762;1267;1840;2271;2677;2971;3429;3879;4868;6950
670;1326;1811;2289;2724;2932;3371;4062;4790;6698
945;1408;2014;2442;2762;3065;3413;3953;5050;6961
1405;1792;2192;2485;2779;3018;3425;3983;5045;6890
769;1329;1891;2348;2703;3080;3374;3930;5145;7623
933;1561;1960;2300;2792;3064;3442;3835;4815;6478
697;1359;1669;2183;2571;3136;3477;3876;5026;6952
771;1409;1829;2329;2622;2886;3175;3656;4660;6804
