65;139;261;568;882;1177;1465;1748;2496;3369
50;90;154;282;496;770;1181;1634;2294;4056
46;120;290;536;741;980;1326;1795;2332;3972
119;318;555;825;1182;1487;1785;2036;2544;3342
100;303;618;916;1221;1502;1894;2134;2616;3345
111;350;643;961;1219;1524;1767;2062;2358;3264
193;467;683;945;1306;1670;1941;2330;2748;3416
236;511;640;970;1335;1555;1809;2011;2371;3167
637;948;1153;1504;1760;2060;2383;2941;3896;6834
643;917;1237;1479;1718;2033;2288;2819;3636;5083
998;1312;1649;1941;2347;2727;3403;2972;3480;4482
