34;103;185;333.3333333;531.3333333;729.6666667;992.3333333;1297;1634.333333;2017
43.33333333;104;209.3333333;340.3333333;518.3333333;727.3333333;972.6666667;1264.666667;1617;2012.666667
30.33333333;88.66666667;191.3333333;281;440.6666667;652.3333333;871;1114.333333;1465.333333;1886.333333
49;118.3333333;211.6666667;336.6666667;493.6666667;731.6666667;924.6666667;1249;1620.333333;1944.333333
43;102;193.3333333;300.3333333;498.3333333;670;906.3333333;1262.333333;1560.666667;1924.333333
34;90.66666667;162;290.3333333;433;651.3333333;871.3333333;1151;1465;1864.666667
50.66666667;101.6666667;209.3333333;312.6666667;499;700;948;1237.333333;1597;1968
25;67;149.3333333;256.3333333;442.3333333;660;901.6666667;1187.333333;1606.666667;2004.333333
29.66666667;76.66666667;158.3333333;264;429;622.3333333;918.3333333;1167.666667;1579;2066.666667
39;92.33333333;172.6666667;299;428;597.3333333;788.6666667;1089.333333;1453;1962
26.33333333;80;140.3333333;256;370.3333333;574.6666667;775.3333333;1059.333333;1460;1934
