42.66666667;129;285;491.3333333;747.3333333;1115;1474;1885.333333;2356;2862
53.66666667;156;318;525.3333333;827;1160.333333;1555.333333;2023;2541;3040.333333
41.66666667;112.6666667;274;512;792.3333333;1133;1547;2004.333333;2551.333333;3191.666667
60.33333333;151.6666667;346.3333333;526.6666667;828.6666667;1148.666667;1602;2147.333333;2623.666667;3173.333333
56;181.6666667;319.3333333;553.6666667;853;1182;1609.333333;2167.666667;2692;3210.666667
56;140.3333333;311.3333333;535.6666667;841;1170.333333;1636.333333;2157.333333;2713.666667;3256.333333
57.33333333;166;343.3333333;595.3333333;906;1261.333333;1718.333333;2257.666667;2681.666667;3305
55.33333333;130.6666667;304.3333333;523.6666667;865.6666667;1256.666667;1763;2234.666667;2782.333333;3363.666667
99.33333333;216;408;695;1015.333333;1357.333333;1837;2260;2820.666667;3399
68.33333333;193.6666667;362.6666667;627;936;1275;1730.666667;2173.666667;2639.666667;3263.333333
55.66666667;168;355.6666667;623.3333333;936.3333333;1320.333333;1778.666667;2192.666667;2695;3363.666667
