41;88.66666667;194;302;427.3333333;610;793.6666667;947.3333333;1209.666667;1476.666667
50;112.6666667;196;288.3333333;419.6666667;590.6666667;718.3333333;940;1163.333333;1412.333333
28;72.66666667;155;242.3333333;354;501.3333333;684;879.3333333;1141.333333;1465.333333
31.66666667;83.33333333;154.6666667;224;308.3333333;447;617;849.6666667;1168.333333;1502.666667
45.33333333;85;137.3333333;206.3333333;298.6666667;413.3333333;549;798.3333333;1069.666667;1603
42.33333333;53.33333333;83.66666667;142.3333333;204.3333333;334.3333333;449;681;1019.666667;1488.333333
42;96.66666667;146.6666667;176;226;295.3333333;416.3333333;591.6666667;908;1514
43;119;308.3333333;529.3333333;771.6666667;1021.333333;1251.666667;1419.666667;1456.666667;1504
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
