45.89843861;61.36412271;73.1892524;141.4252846;77.61013679;103.2203684;147.0487448;181.2303629;174.1136283;173.5927546
46.24812309;68.18276094;141.5980226;107.7857958;167.1625955;126.0026455;92.30986465;177.8388784;137.0320319;227.215023
95.92242236;78.71185143;135.7448587;125.4370139;113.4754012;128.3441554;143.4534381;141.3270439;259.3688922;249.3747737
66.40783086;83.6394378;145.9223538;86.46772037;215.7776633;150.3477451;121.9699417;146.0745624;239.5574624;152.901566
55.98610939;62.54775953;121.2939497;145.4342158;64.42911695;114.8960883;123.5583533;132.367334;218.7464285;219.4968995
43.21779469;71.61626134;93.93259995;139.0283744;125.5255618;114.2171421;175.5024533;153.8000144;94.30447144;104.0085467
28.36272985;37.25288952;94.02127419;90.31426613;105.7512805;71.46094504;128.6856635;147.2865687;102.5020325;196.8219726
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
