17.66981104;34.05877273;28.36272985;34.05877273;66.24030327;103.9016629;86.72433978;95.33566431;131.5759181;194.8674763
28.2055944;21.70509413;25.14402955;27.90858092;34.46415207;22.63232693;41.48627618;89.41787045;226.7744842;267.4758556
21.70509413;22.11083194;26.35231383;33.99346342;54.40588203;53.70702416;46.13988393;69.12950809;182.1964751;225.8908291
14.18136492;28.46049894;31.42893218;14.75729575;47.88875999;64.29964576;41.69998668;106.1654893;128.9315064;202.2786856
13.16561177;17.02938637;19.88857852;36.87817783;29.53340858;70.90682462;67.79052703;100.4711125;146.8521554;248.0613723
12.64911064;24.5175674;34.25395354;30.11090611;51.65053512;53.96500924;72.44921593;103.1719169;106.8955877;144.6259543
16.86548085;28.36272985;40.05551703;33.26659987;34.00980251;47.62119043;47.38729319;102.3338762;134.944433;209.0826525
32.59175083;35.21363372;46.38007235;43.52521619;31.2694384;55.62773089;70.4666982;94.28090416;103.5427985;190.0906217
20.97617696;21.18699811;33.81321241;27.5680975;59.40445176;43.25634186;68.7103421;108.3461531;137.2588795;171.464282
20.11080417;21.70509413;23.59378449;42.75251779;52.32377832;55.38752367;69.5141872;92.16531042;90.36346361;295.2306067
16.32993162;22.01009869;37.11842909;21.10818693;45.704364;45.75295983;47.56282395;78.46442931;131.9259051;208.8726353
