65.03125;65.11111111;65.19097222;65.27083333;65.35069444;65.43055556;65.51041667;65.59027778;65.67013889;65.75
64.875;64.99305556;65.11111111;65.22916667;65.34722222;65.46527778;65.58333333;65.70138889;65.81944444;65.9375
64.65625;64.80034722;64.94444444;65.08854167;65.23263889;65.37673611;65.52083333;65.66493056;65.80902778;65.953125
64.53125;64.68576389;64.84027778;64.99479167;65.14930556;65.30381944;65.45833333;65.61284722;65.76736111;65.921875
64.34375;64.51041667;64.67708333;64.84375;65.01041667;65.17708333;65.34375;65.51041667;65.67708333;65.84375
64.25;64.42013889;64.59027778;64.76041667;64.93055556;65.10069444;65.27083333;65.44097222;65.61111111;65.78125
64.15625;64.32986111;64.50347222;64.67708333;64.85069444;65.02430556;65.19791667;65.37152778;65.54513889;65.71875
64.15625;64.32638889;64.49652778;64.66666667;64.83680556;65.00694444;65.17708333;65.34722222;65.51736111;65.6875
64.15625;64.32465278;64.49305556;64.66145833;64.82986111;64.99826389;65.16666667;65.33506944;65.50347222;65.671875
64.03125;64.21354167;64.39583333;64.578125;64.76041667;64.94270833;65.125;65.30729167;65.48958333;65.671875
64.03125;64.21006944;64.38888889;64.56770833;64.74652778;64.92534722;65.10416667;65.28298611;65.46180556;65.640625
