977;1369;1758;2074;2434;2979;3400;4412;6279;9831
1188;1602;1958;2263;2507;2847;3382;4128;6155;8889
1059;1593;1990;2313;2569;2912;3390;4118;5777;8795
1135;1604;2126;2486;2652;3042;3383;4029;5513;8402
1257;1755;2095;2528;2833;3183;3607;4539;6643;10737
1505;1983;2292;2569;2880;3177;3653;4551;6342;10236
1427;1861;2163;2439;2815;3070;3623;4352;6065;9331
1487;1863;2243;2645;2758;3125;3652;4553;6503;10184
968;1627;2080;2472;2774;3117;3527;4452;6235;9857
1182;1696;2065;2415;2722;2928;3349;4302;5743;9408
1030;1570;1960;2411;2772;3107;3569;4188;5672;8741
