73.09375;73.22048611;73.34722222;73.47395833;73.60069444;73.72743056;73.85416667;73.98090278;74.10763889;74.234375
72.71875;72.85243056;72.98611111;73.11979167;73.25347222;73.38715278;73.52083333;73.65451389;73.78819444;73.921875
72.28125;72.42534722;72.56944444;72.71354167;72.85763889;73.00173611;73.14583333;73.28993056;73.43402778;73.578125
71.90625;72.04861111;72.19097222;72.33333333;72.47569444;72.61805556;72.76041667;72.90277778;73.04513889;73.1875
71.46875;71.61631944;71.76388889;71.91145833;72.05902778;72.20659722;72.35416667;72.50173611;72.64930556;72.796875
71.03125;71.171875;71.3125;71.453125;71.59375;71.734375;71.875;72.015625;72.15625;72.296875
70.5625;70.68576389;70.80902778;70.93229167;71.05555556;71.17881944;71.30208333;71.42534722;71.54861111;71.671875
69.875;69.97743056;70.07986111;70.18229167;70.28472222;70.4462;70.5417;70.6372;70.7326;70.8281
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
