43;66;105;128;185;229;319;478;656;1113
34;62;84;124;178;233;327;421;638;914
38;60;85;129;156;221;305;416;615;922
49;52;88;115;169;218;302;420;604;1033
37;41;77;120;120;201;263;411;559;977
35;52;73;104;136;201;279;391;582;916
37;43;67;92;117;200;281;408;602;893
47;66;108;175;237;318;466;596;782;805
30;70;92;141;226;325;473;631;814;1067
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
