24.33333333;39.66666667;65;103;174.6666667;256.3333333;369.6666667;491.6666667;624;875
23;28.33333333;32.33333333;37.66666667;60.66666667;114.3333333;222;379.6666667;639;1066
6;9;11.66666667;23;61.33333333;168.6666667;446.3333333;829.6666667;1285.666667;1723.333333
2;4.666666667;9;22.66666667;91;282.3333333;662;1131;1526.333333;1945.333333
1;4.666666667;12;56.66666667;193;452.3333333;899.3333333;1299.666667;1732;2080.666667
4;8;30.66666667;88.66666667;252.6666667;589.3333333;944.6666667;1395.333333;1771.666667;2203.666667
76.33333333;147;292;466;691;958.6666667;1036.666667;1186.666667;1308;1529
